,0,1
12,1252958394853388289,"RT @jasondogwood: This election is not about who our next president is, it’s about who are the next judges on the Supreme Court.
  
Ruth Ba…"
13,1252958215668555777,"RT @Colorado_Right: Gee, fellow inmates, I wonder where @GovofCO got his idea? 

I could be wrong (unlikely) but me thinks the Teacher Unio…"
14,1252957972755443714,"RT @Colorado_Right: Gee, fellow inmates, I wonder where @GovofCO got his idea? 

I could be wrong (unlikely) but me thinks the Teacher Unio…"
15,1252957936701198336,RT @anne_stephen5: OMG.  tRump and Barr are slowly destroying our democracy.  This power grab MUST end in #Election2020  #VoteBlueToSaveAme…
16,1252957697789444097,"RT @vankapro: How will #Covid19 impact
#Resistance 🌊 activists??👇
#election2020  #voteblue 
VankaPro☀️🌊🌊🌊 
Will the Coronavirus Crush the R…"
17,1252957431652667393,"RT @Icon0clastic: Scared of #JoeBiden ,  #DonaldJTrump has been provoking another tension in order to win #Election2020 . https://t.co/Gqtn…"
18,1252956814972510208,"RT @vankapro: How will #Covid19 impact
#Resistance 🌊 activists??👇
#election2020  #voteblue 
VankaPro☀️🌊🌊🌊 
Will the Coronavirus Crush the R…"
19,1252956773457309697,"RT @Femi_Sorry: Dear Americans,

In November, when your President has helped rack up an american body count larger than most of America's e…"
20,1252955900114960386,"RT @thequ4nt: @Comey Yes, agree @Comey #Mueller @NatSecLisa @petestrzok @FBI #russia #Election2016 #Treason #IssuesOfFact qed

#Election202…"
21,1252955822503706625,"RT @Femi_Sorry: Dear Americans,

In November, when your President has helped rack up an american body count larger than most of America's e…"
22,1252955767898071042,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
23,1252954802604118017,RT @captaintweet151: Question for the election. Are we in good shape? Vote now #GoJoe #Biden2020 #Election2020 #EarthDay50 https://t.co/txc…
24,1252954768160501761,"RT @mcleod: Drug touted by Trump is linked to higher rates of death, shows no benefit https://t.co/Zzh1mPvQij Lies kill during a pandemic.…"
25,1252954758488436736,RT @gedachtegoed: #Trump will start #war on #Iran to try to win #Election2020
26,1252954745372839936,"RT @CommonCauseNC: ""We urge lawmakers to set aside partisan politics and work with our state's election officials to ensure every eligible…"
27,1252954723122061313,RT @SteveGuidetti: ICYMI: We're not actually stopping legal immigration after all https://t.co/ECxrZydXDp #news #Election2020
28,1252954627135455232,"RT @SuMoh7: 🔁#Georgia U.S. Senate #Election2020-Nov-3.

Support TERESA TOMLINSON #GASEN, &amp; @DemsWork4USA
👉https://t.co/zgObEPGJ80

RT!
#Yes…"
29,1252954256254152706,"RT @SuMoh7: 🔁#Montana US Senate #Election2020-Nov-3

Support STEVE BULLOCK #MTSEN,&amp; @DemsWork4USA
👉https://t.co/2GKdmgE6ks

RT!
#MTpol #MTp…"
30,1252954231239331840,RT @NavyCaptRet63XX: @erikajblue I’m confident we’d be in a better place in the country. We must have Democratic Party unity around the cou…
31,1252954057695789057,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
32,1252953929312321536,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
33,1252953904716771333,"RT @SuMoh7: United Auto Workers (UAW) union backs Democrat Biden for president https://t.co/Gpeg2QagI0

#GoJoe #LetsGoJoe
#JoeBiden #Biden2…"
34,1252953659236851712,RT @StMarysBOE: The 2020 Presidential Primary Election will be held on 6/02. It is primarily a vote-by-mail election with limited in-person…
35,1252953263542018049,RT @derekdob: What The #Democrats Have Planned For ALL of America —&gt; Heartbreaking Video Shows That Coronavirus Isn’t Slowing the Destructi…
36,1252953204188422144,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
37,1252953140204314626,"RT @mcleod: Drug touted by Trump is linked to higher rates of death, shows no benefit https://t.co/Zzh1mPvQij Lies kill during a pandemic.…"
38,1252952892031537152,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
39,1252952840957550592,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
40,1252952395631546368,"RT @CommonCauseNC: ""We urge lawmakers to set aside partisan politics and work with our state's election officials to ensure every eligible…"
41,1252951916784599042,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
42,1252951874539487232,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
43,1252951771405848576,"RT @vankapro: How will #Covid19 impact
#Resistance 🌊 activists??👇
#election2020  #voteblue 
VankaPro☀️🌊🌊🌊 
Will the Coronavirus Crush the R…"
44,1252951738425974784,"RT @Maximus_4EVR: Which ticket is going to win #Election2020?

#MAGA"
45,1252951674710155270,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
46,1252951646109392896,"RT @NatalieClineWV: Join us for our next virtual Town Hall -- with guest host, former Congresswoman Katie Hill! Register via the link below…"
47,1252951543520739338,"RT @noikeanolife: DIVIDED AMERICA MEANS WEAK AMERICA. 
That is what Putin wants most. Don't give it to him.
#StayResilient #StayHome #covid…"
48,1252951113583730690,RT @tonyjulia11: 19 #Wisconsin coronavirus cases reportedly linked to Election Day. #GOPDeathCult #MailInVoting #Election2020 #Covid19 http…
49,1252951105312522242,"RT @SuMoh7: 🔁#NorthCarolina US Senate #Election2020-Nov-3.

Support CAL CUNNINGHAM #NCSEN,&amp; @DemsWork4USA
👉https://t.co/FjaosIUj8i

RT!

#Y…"
50,1252951083212832769,RT @saziz01b: Senate report on Russia's 2016 hacking operations may be the last catalyst for lawmakers to make election security changes. T…
51,1252951070139129856,RT @cindycreem: No one should be forced to risk their health in order to vote! That's why I filed legislation to expand #earlyvoting by mai…
52,1252951051398819841,"RT @vankapro: How will #Covid19 impact
#Resistance 🌊 activists??👇
#election2020  #voteblue 
VankaPro☀️🌊🌊🌊 
Will the Coronavirus Crush the R…"
53,1252951031920689154,"RT @HawthornGroup: Speaking with a university class today, CEO John Ashford discussed the politics of environmental law, highlighting emerg…"
54,1252950993484070912,"RT @andThisAndThat: #JoeBiden #Election2020 

No more #Republicans. https://t.co/geZ5DVx3g7"
55,1252950967668129792,RT @_RebeccaMarques: What about that doctor who used his Texas “GOP connections” to @DanPatrick to use it on seniors without their knowledg…
56,1252950947812257792,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
57,1252950939612348416,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
58,1252950805927415808,"RT @SuMoh7: United Auto Workers (UAW) union backs Democrat Biden for president https://t.co/Gpeg2QagI0

#GoJoe #LetsGoJoe
#JoeBiden #Biden2…"
59,1252950728232054785,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
60,1252950645285351426,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
61,1252950600976826368,"RT @SuMoh7: 🔁#Arizona US Senate #Election2020-Nov-3.

Support MARK KELLY #AZsen,&amp; @DemsWork4USA
👉https://t.co/ohaVIm1ZDH

RT!
#YesWeCan #Fl…"
62,1252950574636679168,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
63,1252950500842131457,"RT @donsmalley79: I bet there won't be a live debate  
""There's no debate! Trump has to go!  They will say
#fakenews #joebiden #PedoJoe #pl…"
64,1252949810359021568,"RT @AmericanaPolls: Know a candidate? Need a poll?

✅ Accurate
✅ Affordable
✅ Nationally Recognized

Visit our website today at https://t.c…"
65,1252949765366652929,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
66,1252949641232031745,RT @_RebeccaMarques: What about that doctor who used his Texas “GOP connections” to @DanPatrick to use it on seniors without their knowledg…
67,1252949630578376706,"RT @SuMoh7: United Auto Workers (UAW) union backs Democrat Biden for president https://t.co/Gpeg2QagI0

#GoJoe #LetsGoJoe
#JoeBiden #Biden2…"
68,1252949448260497408,"RT @Maximus_4EVR: Who will win #Election2020?

#MAGA #Winning"
69,1252949384456699904,"RT @SuMoh7: United Auto Workers (UAW) union backs Democrat Biden for president https://t.co/Gpeg2QagI0

#GoJoe #LetsGoJoe
#JoeBiden #Biden2…"
70,1252949360549257217,"RT @Maximus_4EVR: #BreakingNews National Poll:

Donald J. Trump 50%
Bernie Sanders 43%

*Trump picks up 22% Democrat support.
*Leads with I…"
71,1252949251430273024,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
72,1252948996961775616,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
73,1252948965726867457,"RT @SuMoh7: 🔁#Colorado US Senate #Election2020-Nov-3.

Support JOHN HICKENLOOPER #COSEN, &amp; @DemsWork4USA
👉https://t.co/rRyu0ZcbKn

RT!
#Yes…"
74,1252948589803945984,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
75,1252948510275665920,"RT @JohnathanPerk: Democrats actually have a real shot to flip the Senate in 2020. The focus has be on #Arizona, #Colorado, and #Maine. Not…"
76,1252948141940203521,"RT @SuMoh7: 🔁#Maine U.S. Senate #Election2020-Nov-3.

Support SARA GIDEON #MESEN, &amp; @DemsWork4USA
👉https://t.co/J9ROOQewV6

RT!
#YesWeCan #…"
77,1252948110206210049,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
78,1252948103679881218,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
79,1252948053562097666,"RT @SuMoh7: 🔁#Georgia U.S. Senate #Election2020-Nov-3.

Support TERESA TOMLINSON #GASEN, &amp; @DemsWork4USA
👉https://t.co/zgObEPGJ80

RT!
#Yes…"
80,1252948024017530882,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
81,1252947763765133312,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
82,1252947759973511168,"RT @SuMoh7: 🔁#Washington Gov #Election2020-Nov-3.

Support JAY INSLEE #WAGOV,&amp; @DemsWork4USA
👉https://t.co/DHrdJWYTUc

#YesWeCan #KeepItBlu…"
83,1252947758140370947,RT @ProgressPolls: Do you think Democrats will attempt to steal the #Election2020 with voter fraud at the polls?
84,1252947736493727744,"RT @SuMoh7: 🔁#Montana US Senate #Election2020-Nov-3

Support STEVE BULLOCK #MTSEN,&amp; @DemsWork4USA
👉https://t.co/2GKdmgE6ks

RT!
#MTpol #MTp…"
85,1252947589386973184,About Time! RT @davidwebbshow: .@realDonaldTrump says he's instructed @usNavy to 'destroy' any Iranian gunboats harassing US ships https://t.co/p7fbk9j8qh #FoxNews @SiriusXMPatriot #tcot #election2020
86,1252947440707211264,"RT @SuMoh7: 🔁#NorthCarolina US Senate #Election2020-Nov-3.

Support CAL CUNNINGHAM #NCSEN,&amp; @DemsWork4USA
👉https://t.co/FjaosIUj8i

RT!

#Y…"
87,1252947438580699138,"RT @SuMoh7: 🔁#NorthCarolina GOVEROR #Election2020-Nov-3

Support ROY COOPER #NCGOV,&amp; @DemsWork4USA
👉https://t.co/psJ1xO0cC8

#YesWeCan #Kee…"
88,1252947328782274562,RT @aguyfromindiana: Do you live in #IN05? Do you care about the #environment #cleanenergyfuture #Jobs #AmericaWorksTogether and the #futur…
89,1252947290110808064,RT @MariaGr12512858: Trump's Hoax: Obama Didn't Predict This Coronavirus And Design A Test For It https://t.co/kz1r3IdQH0 via @Yahoo @White…
90,1252947277053857792,RT @vdubya: Senate Intel report confirms Russia aimed to help Trump in 2016 - POLITICO #trump #russia #Election2020  https://t.co/NdXrMkVVYg
91,1252947229075267586,RT @MIT_SHASS: #Election2020 — What is the impact of the #pandemic on U.S. political life? A 3Q interview with MIT political scientist @Ada…
92,1252947108228935681,"RT @SuMoh7: 🔁#Colorado US Senate #Election2020-Nov-3.

Support JOHN HICKENLOOPER #COSEN, &amp; @DemsWork4USA
👉https://t.co/rRyu0ZcbKn

RT!
#Yes…"
93,1252947091078381570,"RT @Maximus_4EVR: Who will win #Election2020?

#MAGA #Winning"
94,1252947000921899009,"RT @SuMoh7: 🔁#Arizona US Senate #Election2020-Nov-3.

Support MARK KELLY #AZsen,&amp; @DemsWork4USA
👉https://t.co/ohaVIm1ZDH

RT!
#YesWeCan #Fl…"
95,1252946869359173633,"RT @bgaymoreoften: Greens won their first #Election2020 lawsuit in Illinois, where courts granted @ILGreenParty #ballotaccess. IL is just o…"
96,1252946698021810178,"RT @SuMoh7: 🔁#Maine U.S. Senate #Election2020-Nov-3.

Support SARA GIDEON #MESEN, &amp; @DemsWork4USA
👉https://t.co/J9ROOQewV6

RT!
#YesWeCan #…"
97,1252946689389887488,"RT @SuMoh7: 🔁#Iowa U.S. Senate #Election2020-Nov-3.

Support THERESA GREENFIELD #IASEN, &amp; @DemsWork4USA
👉https://t.co/C1bn0nEldH

RT!
#YesW…"
98,1252946447890292737,"RT @SuMoh7: 🔁#Colorado US Senate #Election2020-Nov-3.

Support JOHN HICKENLOOPER #COSEN, &amp; @DemsWork4USA
👉https://t.co/rRyu0ZcbKn

RT!
#Yes…"
99,1252946195540070403,"RT @SuMoh7: 🔁#Alabama US Senate #Election2020-Nov-3

Support Sen. DOUG JONES #ALSEN,&amp; @DemsWork4USA
👉https://t.co/yMZXX10C8N

RT
#YesWeCan…"
100,1252946134802317312,"RT @TioLouie: For #EarthDay while in quarantine, I commit to working my darndest to get involved in the #Election2020 to defeat #POTUS #Tru…"
101,1252946046017298432,"RT @SuMoh7: 🔁#Maine U.S. Senate #Election2020-Nov-3.

Support SARA GIDEON #MESEN, &amp; @DemsWork4USA
👉https://t.co/J9ROOQewV6

RT!
#YesWeCan #…"
102,1252946024550842368,"RT @SuMoh7: 🔁#Iowa U.S. Senate #Election2020-Nov-3.

Support THERESA GREENFIELD #IASEN, &amp; @DemsWork4USA
👉https://t.co/C1bn0nEldH

RT!
#YesW…"
103,1252945988592992256,"RT @SuMoh7: 🔁#Colorado US Senate #Election2020-Nov-3.

Support JOHN HICKENLOOPER #COSEN, &amp; @DemsWork4USA
👉https://t.co/rRyu0ZcbKn

RT!
#Yes…"
104,1252945986441433089,"RT @Puckster1955: @JoeBiden @wallisweaver Vote by Mail works great in Oregon
Now Postage Paid
#VoteByMail 
#Election2020"
105,1252945938970271745,"RT @SuMoh7: 🔁#Arizona US Senate #Election2020-Nov-3.

Support MARK KELLY #AZsen,&amp; @DemsWork4USA
👉https://t.co/ohaVIm1ZDH

RT!
#YesWeCan #Fl…"
106,1252945916916568064,"RT @SuMoh7: 🔁#NorthCarolina US Senate #Election2020-Nov-3.

Support CAL CUNNINGHAM #NCSEN,&amp; @DemsWork4USA
👉https://t.co/FjaosIUj8i

RT!

#Y…"
107,1252945906967572484,RT @sanosbo1: My New Dream Team @JoeBiden @KamalaHarris ✊🏽💋#Election2020  #resist #NeverTrump #Resistance https://t.co/S38PjHJIDn
108,1252945881801908224,"RT @SuMoh7: 🔁#Montana US Senate #Election2020-Nov-3

Support STEVE BULLOCK #MTSEN,&amp; @DemsWork4USA
👉https://t.co/2GKdmgE6ks

RT!
#MTpol #MTp…"
109,1252945848679440386,"RT @SuMoh7: 🔁#Georgia U.S. Senate #Election2020-Nov-3.

Support TERESA TOMLINSON #GASEN, &amp; @DemsWork4USA
👉https://t.co/zgObEPGJ80

RT!
#Yes…"
110,1252945820334403584,"RT @SuMoh7: 🔁#Georgia U.S. Senate #Election2020-Nov-3.

Support RAPHAEL WARNOCK #GASEN, &amp; @DemsWork4USA
👉https://t.co/Hki8dUgdjW

RT!
#YesW…"
111,1252945780744298496,"RT @SuMoh7: 🔁#Kentucky U.S. Senate #Election2020-Nov-3.

Support AMY McGRATH #KYSEN, &amp; @DemsWork4USA
👉https://t.co/eBRyNy6Nsq

RT!
#YesWeCa…"
112,1252945759651192833,"RT @SuMoh7: 🔁#Mississippi US Senator #Election2020-Nov-3.

Support MIKE ESPY #MSsen, &amp; @DemsWork4USA
👉https://t.co/ehgu6EJzqi

RT!
#YesWeCa…"
113,1252945664574722048,"RT @SuMoh7: 🔁#NorthCarolina GOVEROR #Election2020-Nov-3

Support ROY COOPER #NCGOV,&amp; @DemsWork4USA
👉https://t.co/psJ1xO0cC8

#YesWeCan #Kee…"
114,1252945628692439040,"RT @SuMoh7: 🔁#Washington Gov #Election2020-Nov-3.

Support JAY INSLEE #WAGOV,&amp; @DemsWork4USA
👉https://t.co/DHrdJWYTUc

#YesWeCan #KeepItBlu…"
115,1252944162472824832,"RT @covertress: @redwins3_first @purplesealion @POTUS @NYGovCuomo @nypmetro Where will measures like this end?

Will patients eventually be…"
116,1252944005459054594,RT @derekdob: What The #Democrats Have Planned For ALL of America —&gt; Heartbreaking Video Shows That Coronavirus Isn’t Slowing the Destructi…
117,1252943651380084737,RT @derekdob: What The #Democrats Have Planned For ALL of America —&gt; Heartbreaking Video Shows That Coronavirus Isn’t Slowing the Destructi…
118,1252943634057527297,RT @diypotus: Did Trump ship 17 tons of ‘American’ masks and medical supplies to China? - https://t.co/NuLRBlT8BT - #uspolitics #trump #pot…
119,1252943616814780416,"RT @LiberalVenom: What if we all just ordered absentee ballots?

#Election2020 
#COVID19 
#wednesdaymorning"
120,1252943594576662530,"RT @matt26001: ""Trump and Biden are deadlocked in six key 2020 election states, CNBC/Change Research poll finds"" https://t.co/HVac7LneCY #e…"
121,1252943004463177728,"RT @Maximus_4EVR: Who you voting for in #Election2020?

#MAGA @realDonaldTrump"
122,1252942902956867584,"RT @Maximus_4EVR: Who you voting for in #Election2020?

#MAGA @realDonaldTrump"
123,1252942672186073089,"RT @Colorado_Right: Gee, fellow inmates, I wonder where @GovofCO got his idea? 

I could be wrong (unlikely) but me thinks the Teacher Unio…"
124,1252942539314905089,"RT @covertress: @redwins3_first @purplesealion @POTUS @NYGovCuomo @nypmetro Where will measures like this end?

Will patients eventually be…"
125,1252942197399445504,RT @DonaldJTrumpJr: If anyone doesn’t believe this is the beginning of social media’s further attempt to silence conservative voices and in…
126,1252941835187687424,"RT @aeidinger: Dear #WArd2 Washington DC voters: if you want to support a candidate who has integrity, listens and brings needed diversity…"
127,1252940984259768323,"RT @AmericanaPolls: Know a candidate? Need a poll?

✅ Accurate
✅ Affordable
✅ Nationally Recognized

Visit our website today at https://t.c…"
128,1252940627194626048,"RT @Colorado_Right: Gee, fellow inmates, I wonder where @GovofCO got his idea? 

I could be wrong (unlikely) but me thinks the Teacher Unio…"
129,1252940320762970115,"RT @JohnathanPerk: Democrats actually have a real shot to flip the Senate in 2020. The focus has be on #Arizona, #Colorado, and #Maine. Not…"
130,1252940194984181761,RT @FES_ROCPE: Because of Corona you might have forgotten: the US presidential election is almost around the corner. Our colleagues @FES_DC…
131,1252938748205174787,"RT @MAGABoss2A: @AngelWarrior321 @MAGABoss2A 🇺🇸

These Liberal Nuts are the True Virus in America &amp; if we do not shut them down in #Electio…"
132,1252938522551558144,RT @wyomingnan: @RodRosenstein And you did what to stop them? #ItsTheRussiansAgain #Election2020 #russianpuppet
133,1252938495301160960,"RT @MAGABoss2A: @AngelWarrior321 @MAGABoss2A 🇺🇸

These Liberal Nuts are the True Virus in America &amp; if we do not shut them down in #Electio…"
134,1252937918861230080,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
135,1252936880351522817,"RT @Femi_Sorry: Dear Americans,

In November, when your President has helped rack up an american body count larger than most of America's e…"
136,1252936769164709888,"RT @WarRoom2020: New Bill Would Require Warning Labels on Apps Made by China, Russia #Election2020 https://t.co/E8yo8eJTGa"
137,1252935881394176000,"RT @GlobeOpinion: .@JoeBiden has said he would pick a woman as his running mate. That woman probably won’t be @ewarren, says @jeff_jacoby.…"
138,1252935699382312961,"RT @shulsie: I really hope @justinamash runs for president. I'd like to have a candidate that I would not have to be a ""reluctant"" voter fo…"
139,1252935387821084672,"RT @ChloeSalsameda: #Election2020: Joe Biden says he would choose Michelle Obama as a running mate ""in a heartbeat."" But he doesn't think s…"
140,1252934860127207424,RT @FES_ROCPE: Because of Corona you might have forgotten: the US presidential election is almost around the corner. Our colleagues @FES_DC…
141,1252934809808187392,"RT @covertress: @redwins3_first @purplesealion @POTUS @NYGovCuomo @nypmetro Where will measures like this end?

Will patients eventually be…"
142,1252934733656477696,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
143,1252933816504717312,RT @SteveGuidetti: ICYMI: New York crematoriums have to outsource their work https://t.co/aBbJbzqrPo #news #Election2020
144,1252933331261497344,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
145,1252932303434776579,"RT @AmericanaPolls: Know a candidate? Need a poll?

✅ Accurate
✅ Affordable
✅ Nationally Recognized

Visit our website today at https://t.c…"
146,1252932182391259136,RT @SteveGuidetti: ICYMI: New York crematoriums have to outsource their work https://t.co/aBbJbzqrPo #news #Election2020
147,1252932156722155520,RT @diypotus: White House confusion over Donald Trump's claim he will 'suspend immigration - https://t.co/ZoLE2jVS7S - #uspolitics #trump #…
148,1252932118365306881,"RT @NatalieClineWV: Join us for our next virtual Town Hall -- with guest host, former Congresswoman Katie Hill! Register via the link below…"
149,1252932105321013250,"RT @politicanc: Lillian's List is offering an online version of their campaign volunteer training. Sign up for a training:
How to Maximize…"
150,1252932067039600641,"RT @SXMUrbanView: TODAY, APRIL 22: Hawaii, your primaries today are being held entirely by mail. Stay safe!

#SXMUrbanView #UrbanViewVOTE #…"
151,1252932041408159744,"RT @politicanc: Lillian's List is offering an online version of their campaign volunteer training called, Help Her Win.  Sign up for a trai…"
152,1252931931286786048,"RT @AmericanaPolls: Know a candidate? Need a poll?

✅ Accurate
✅ Affordable
✅ Nationally Recognized

Visit our website today at https://t.c…"
153,1252930166126522369,"RT @HHypocrisy101: I never thought that I'd ever trust polls less than I did after 2016...🤔

Then @JoeBiden became the 2020 @DNC frontrunne…"
154,1252930052171464704,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
155,1252929969182986240,"RT @MAGABoss2A: @AngelWarrior321 @MAGABoss2A 🇺🇸

These Liberal Nuts are the True Virus in America &amp; if we do not shut them down in #Electio…"
156,1252929927487221761,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
157,1252929692711059456,"RT @AmericanaPolls: Know a candidate? Need a poll?

✅ Accurate
✅ Affordable
✅ Nationally Recognized

Visit our website today at https://t.c…"
158,1252928675214835712,"RT @LuluFriesdat: #Security for #Election2020 is at stake right now. 
1) #ElectionSecurity is for our national defense. It is worth investi…"
159,1252928315180158976,RT @renauniversal: Am I the only one getting tired of Tweets about our current President’s absolute nonsense? Are we really surprised? We k…
160,1252928306254680065,RT @diypotus: Boris Johnson tells Donald Trump of coronavirus recovery - https://t.co/pmdi1tPmRi - #uspolitics #trump #potus #Election2020
161,1252928250902392832,"RT @cbshak: The United Auto Workers union endorsed #JoeBiden for president.
#Election2020"
162,1252928212671307777,RT @TricksyPatriot: WE MUST HAVE VOTER ID!! #election2020
163,1252928186993819648,"RT @forgedbytrials_: When it becomes unlawful to exercise your #BillOfRights, it is time to pursue ""alter or abolish it"".

There is more at…"
164,1252927758826643456,"RT @SuMoh7: 🔁#Washington CD3 #Election2020-Nov-3

Support CAROLYN LONG #WA03,&amp; @DemsWork4USA
👉https://t.co/736T1gGOu0

RT!
#YesWeCan #FlipI…"
165,1252927524939739136,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
166,1252927193895690240,"RT @WarRoom2020: New Bill Would Require Warning Labels on Apps Made by China, Russia #Election2020 https://t.co/E8yo8eJTGa"
167,1252926672862617600,"RT @HHypocrisy101: I never thought that I'd ever trust polls less than I did after 2016...🤔

Then @JoeBiden became the 2020 @DNC frontrunne…"
168,1252926003883671552,"RT @Femi_Sorry: Dear Americans,

In November, when your President has helped rack up an american body count larger than most of America's e…"
169,1252925522046341120,"RT @MAGABoss2A: @AngelWarrior321 @MAGABoss2A 🇺🇸

These Liberal Nuts are the True Virus in America &amp; if we do not shut them down in #Electio…"
170,1252925059137748992,"RT @AlanTonelson: What a terrific, on-target @ToryAnarchist piece in @amconmag on #Biden, #Trump, #election2020 and #populism!  https://t.c…"
171,1252924213591183360,"RT @DomainsMmbb: https://t.co/tAVgMlSfuq is for sale this #EarthDay

#globalwaming #globalwarming #domains #domainnameforsale #EarthDay2020…"
172,1252923251921055744,"RT @AmericanaPolls: Know a candidate? Need a poll?

✅ Accurate
✅ Affordable
✅ Nationally Recognized

Visit our website today at https://t.c…"
173,1252922662818656256,RT @JoshForNY: Hey New Yorkers! Your opportunity to keep #BernieOnTheBallot is in jeopardy! Join me in calling on @NYSBOE to leave @BernieS…
174,1252922284987334656,RT @JoshForNY: Hey New Yorkers! Your opportunity to keep #BernieOnTheBallot is in jeopardy! Join me in calling on @NYSBOE to leave @BernieS…
175,1252922216993353733,"RT @RightWingQuotes: ""You are incredibly safe to go out.""
— Robert Vos, Republican #WI

#vote2020 #Election2020"
176,1252922196973940738,"RT @SuMoh7: United Auto Workers (UAW) union backs Democrat Biden for president https://t.co/Gpeg2QagI0

#GoJoe #LetsGoJoe
#JoeBiden #Biden2…"
177,1252922093689323520,RT @JoshForNY: Hey New Yorkers! Your opportunity to keep #BernieOnTheBallot is in jeopardy! Join me in calling on @NYSBOE to leave @BernieS…
178,1252921592025235457,"RT @LuluFriesdat: Thread: Election Funding With No Oversight Could Be Disastrous. 
1. Over 100k people have called #Congress asking for $4…"
