,0,1
87,1256572977929478150,"RT @ltgrusselhonore: American Media , Please stay Focus #COVID__19 , Can See the Tempelton to Focus #Election2020 issues . The States Don’t…"
88,1256572712132259847,"RT @ltgrusselhonore: American Media , Please stay Focus #COVID__19 , Can See the Tempelton to Focus #Election2020 issues . The States Don’t…"
89,1256572705022894081,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
90,1256572472381657088,"RT @VHChihuahua: Democrats urge Gov. Lee, election officials to make voter health a priority by @TNSenateDems 
cc: @sectrehargett @GovBillL…"
91,1256572429096402951,"RT @ltgrusselhonore: American Media , Please stay Focus #COVID__19 , Can See the Tempelton to Focus #Election2020 issues . The States Don’t…"
92,1256572285152043008,"RT @1Chance2020: Given the urgency &amp; isolation of the time, I’ve decided to do a big #FBRParty tomorrow night for many many #Resisters. We…"
93,1256572133934804993,"RT @cognitivediss00: WAKE UP USA!!  Mainstream Media are pure PC/Leftest propagandists for the Democrat party that has lost its mind.

WATC…"
94,1256571948181618690,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
95,1256571440129806342,"RT @wqbelle: Editorial cartoon by Bruce Plante
#CoronaVirus #CoronaOutbreak #ChinaCoronaVirus #PencePandemic #MikePence #Election2020 #Vote…"
96,1256571414666248192,"RT @cognitivediss00: WTF!!??  How is this guy, +Comey not in Prison?? Where is real @TheJusticeDept? 
@realDonaldTrump you need real @FBI d…"
97,1256570974927032327,"RT @1Chance2020: Given the urgency &amp; isolation of the time, I’ve decided to do a big #FBRParty tomorrow night for many many #Resisters. We…"
98,1256570743321698305,"RT @cognitivediss00: @monica_sassy @petestrzok @realDonaldTrump @petestrzok @Comey @JohnBrennan Tick, Tick, Tick...
attempted overthrow of…"
99,1256570704968978435,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
100,1256570686400839680,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
101,1256570678578462721,"RT @cognitivediss00: WTF!!??  How is this guy, +Comey not in Prison?? Where is real @TheJusticeDept? 
@realDonaldTrump you need real @FBI d…"
102,1256570395131555843,"RT @cognitivediss00: WTF!!??  How is this guy, +Comey not in Prison?? Where is real @TheJusticeDept? 
@realDonaldTrump you need real @FBI d…"
103,1256570339921928192,"RT @cognitivediss00: @monica_sassy @petestrzok @realDonaldTrump @petestrzok @Comey @JohnBrennan Tick, Tick, Tick...
attempted overthrow of…"
104,1256570295151923201,"RT @AprilDRyan: ""Women deserve to be treated with dignity and respect, and when they step forward they should be heard, not silenced."" Many…"
105,1256570038334734339,"RT @cognitivediss00: So #MSM coverups 4 @joebiden +push anti-trump propaganda 4 Socialist Democrats, meanwhile socialist China Screws world…"
106,1256569956348522497,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
107,1256569645756186625,"RT @SuMoh7: 🔁#Texas CD21 #Election2020-Nov-3.

Support WENDY DAVIS #TX21,&amp; @DemsWork4USA
👉https://t.co/tF8MM51TW8

RT!
#YesWeCan #FlipItBlu…"
108,1256569245019721728,"RT @cognitivediss00: PC militants and socialists have had their blackshirt fascist ""Antifa"" in the streets and activists harassing colleges…"
109,1256569191001399296,"RT @cognitivediss00: WTF!!??  How is this guy, +Comey not in Prison?? Where is real @TheJusticeDept? 
@realDonaldTrump you need real @FBI d…"
110,1256568868769869824,"RT @cognitivediss00: @SenPolehanki @SenPolehanki Welcome to USA, #BillOfRights , and it's American Exceptionalism = individual rights over…"
111,1256568455458938880,"RT @cognitivediss00: @SenPolehanki @SenPolehanki Welcome to USA, #BillOfRights , and it's American Exceptionalism = individual rights over…"
112,1256568351758979072,RT @1Chance2020: #Resisters I’m going to keep fighting to make sure we all do the right thing. It shouldn’t have to be perfect but in a bat…
113,1256568283337285633,"RT @cognitivediss00: WTF!!??  How is this guy, +Comey not in Prison?? Where is real @TheJusticeDept? 
@realDonaldTrump you need real @FBI d…"
114,1256568139497816064,"RT @cognitivediss00: PC militants and socialists have had their blackshirt fascist ""Antifa"" in the streets and activists harassing colleges…"
115,1256567982320427008,"RT @1Chance2020: Given the urgency &amp; isolation of the time, I’ve decided to do a big #FBRParty tomorrow night for many many #Resisters. We…"
116,1256567798781882368,"RT @AprilDRyan: ""Women deserve to be treated with dignity and respect, and when they step forward they should be heard, not silenced."" Many…"
117,1256567755194720257,"RT @1Chance2020: Given the urgency &amp; isolation of the time, I’ve decided to do a big #FBRParty tomorrow night for many many #Resisters. We…"
118,1256567487375835137,"RT @CharlesDingee: Proud to be part this group. Lets get to work @WakeCoYR.
#YRswork
#LeadRight #NCBoots #ncpol #ncelect #Election2020 
@NC…"
119,1256567312599134208,"RT @cognitivediss00: PC militants and socialists have had their blackshirt fascist ""Antifa"" in the streets and activists harassing colleges…"
120,1256567152334815233,"RT @cognitivediss00: PC militants and socialists have had their blackshirt fascist ""Antifa"" in the streets and activists harassing colleges…"
121,1256567095359410181,"RT @cognitivediss00: @SenPolehanki @SenPolehanki Welcome to USA, #BillOfRights , and it's American Exceptionalism = individual rights over…"
122,1256566796691390464,"RT @cognitivediss00: WTF!!??  How is this guy, +Comey not in Prison?? Where is real @TheJusticeDept? 
@realDonaldTrump you need real @FBI d…"
123,1256566713954557952,"RT @cognitivediss00: @monica_sassy @petestrzok @realDonaldTrump @petestrzok @Comey @JohnBrennan Tick, Tick, Tick...
attempted overthrow of…"
124,1256566621990240258,RT @cognitivediss00: @speakerPelosi +#Democrats expect THEIR propaganda #msm #fakenews to coverup @joebiden rape. Their standard is Kavanau…
125,1256566313159397377,RT @MarisaOzbat: #Democrats r idiots if they stick w/ the “fuck them kids” mentality. 1st off u ONLY have the House b/c we outvoted Boomers…
126,1256566046120570880,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
127,1256565723427717124,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
128,1256565555273756672,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
129,1256564926082138116,"RT @CryptoMute: U.S Economy: COVID-19 Boosts Trump’s Bid Over Biden, Here’s How https://t.co/mwY0lg3nHx via @hvyjournalists #Election2020 D…"
130,1256564899922182145,"RT @JohnVetsResist1: If you are following me and you're not voting for the Democratic nominee, then stop following me. You make me sick. 2…"
131,1256564426632650753,"RT @SXMUrbanView: TODAY, MAY 2: Kansas, your primary is today! Please stay safe while heading out to the polls and don't forget your photo…"
132,1256563046199115776,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
133,1256561816341282817,"RT @Arightside: Tomorrow I’ll be joined by @SebGorka, @STEPHMHAMILL and other distinguished guests to discuss the 2020 Presidential Electio…"
134,1256561740902531074,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
135,1256561689245503488,"RT @ExposingALEC: What if the coronavirus cancels the election? https://t.co/7zt4tKPTAc
To make a very long story short, we get a Dem POTUS…"
136,1256561312517230592,RT @Britt_Geathers: Thank you Senator @KamalaHarris for encouraging our @akasorority1908 Sorors to Vote by Mail! We are doing all we can he…
137,1256560069396889600,"RT @YouthService: Democracy doesn't stop during a pandemic. Our latest @YouthService Briefing has 10 ideas &amp; resources from @RockTheVote, @…"
138,1256559982386073600,"RT @sjj5614: @Yamiche Deja Vu.
“What did the President know... and when did he know it?”
Trump is afraid Congress will ask this question an…"
139,1256559604042997760,"RT @DotBliss: @realDonaldTrump Who is ALLOWING it?
Voters and candidates been fighting this for years. Tell us what to do or put the smack…"
140,1256559182376865797,"RT @Disinformation1: I nominate Tara Reade...

#BelieveTaraReade 
#MeToo
#BelieveAllWomen 
#TaraReade 
#CreepyJoe 
#BidenDropOut 
#Election…"
141,1256559163905388544,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
142,1256557424653238273,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
143,1256557345565540352,"RT @CryptoMute: U.S Economy: COVID-19 Boosts Trump’s Bid Over Biden, Here’s How https://t.co/mwY0lg3nHx via @hvyjournalists #Election2020 D…"
144,1256557290829873152,"RT @CryptoMute: U.S Economy: COVID-19 Boosts Trump’s Bid Over Biden, Here’s How https://t.co/mwY0lg3nHx via @hvyjournalists #Election2020 D…"
145,1256556335690383361,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
146,1256556114465955840,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
147,1256555668254973952,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
148,1256555262862749696,"RT @SXMUrbanView: TODAY, MAY 2: Kansas, your primary is today! Please stay safe while heading out to the polls and don't forget your photo…"
149,1256555068922507265,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
150,1256554982389792768,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
151,1256554762784432128,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
152,1256554434223538177,"RT @SXMUrbanView: TODAY, MAY 2: Kansas, your primary is today! Please stay safe while heading out to the polls and don't forget your photo…"
153,1256554381706776576,"RT @1Chance2020: Given the urgency &amp; isolation of the time, I’ve decided to do a big #FBRParty tomorrow night for many many #Resisters. We…"
154,1256554191486513152,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
155,1256554000255680513,"RT @cognitivediss00: So #MSM coverups 4 @joebiden +push anti-trump propaganda 4 Socialist Democrats, meanwhile socialist China Screws world…"
156,1256553943762481153,"RT @StaciLetters: Yeah, keep telling me that Russia isn’t pushing this Biden narrative. #IBelieveBiden #MeToo #Russianinterference #Electio…"
157,1256553524785221638,RT @invariant: There are many more primary races still to go to determine who will control the US House in November. The latest calendar an…
158,1256553433999577088,"RT @invariant: Democrats hold a 37-seat majority, with five vacancies in the House: CA-25 (Katie Hill); CA-50 (Duncan Hunter); NY-27 (Chris…"
159,1256553389057617923,"RT @AprilDRyan: ""Women deserve to be treated with dignity and respect, and when they step forward they should be heard, not silenced."" Many…"
160,1256553100384579585,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
161,1256552906033168384,"RT @SuMoh7: 🔁#Alabama US Senate #Election2020-Nov-3

Support Sen. DOUG JONES #ALSEN,&amp; @DemsWork4USA
👉https://t.co/yMZXX10C8N

RT
#YesWeCan…"
162,1256552706669494272,"RT @CharlesDingee: Great job by @realDonaldTrump helping small businesses. 
#LeadRight #smallbusiness #Election2020"
163,1256552536330420225,"RT @Fisher_DanaR: What's interesting about the #YouthVote in #Election2020 is that, while they have voted more in the past two national ele…"
164,1256552518814961664,RT @raj_chander: My first political piece for .@HIGH_TIMES_Mag is live! I compared Trump &amp; Biden on #cannabis policy. Spoiler alert: it ain…
165,1256552141709336576,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
166,1256551874876014594,RT @Barrabarra5: @DavidJollyFL The only person running for #Election2020 with known complaints and actual charges against him is @realdonal…
167,1256550918507692032,"RT @StaciLetters: Yeah, keep telling me that Russia isn’t pushing this Biden narrative. #IBelieveBiden #MeToo #Russianinterference #Electio…"
168,1256550811972390914,"RT @Lori_B_777: @realDonaldTrump⁩ is saving our National Security

While they think he’s not looking, 
Democrats are trying to steal #Elect…"
169,1256549849526407170,RT @1Chance2020: #Resisters I’m going to keep fighting to make sure we all do the right thing. It shouldn’t have to be perfect but in a bat…
170,1256549825631457281,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
171,1256549763018887168,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
172,1256549758728052736,RT @1Chance2020: #Resisters I’m going to keep fighting to make sure we all do the right thing. It shouldn’t have to be perfect but in a bat…
173,1256549105410674690,"RT @EllenForIN2: Have you registered to vote?  Monday, May 4th, is the deadline to register to vote in Indiana.  Check your status or regis…"
174,1256548724257497093,"RT @michaeljohns: Nearly one in four #Sanders supporters say they will not support #Biden:

https://t.co/JD2ssOJXZB

#TeaParty #Election202…"
175,1256548521186136069,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
176,1256547204216565761,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
177,1256546887143788544,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
178,1256546759913938944,"RT @WA_Silenced_Maj: 🚨POLL. VOTE. LIKE. RETWEET.🚨

Washington State Gubernatorial Election in November 2020. 

Retweet to increase visibili…"
179,1256546570935218178,RT @JennyStars7: @STcom This is in addition to Trump. It's  ruining our reputation as a country.  We need women in leadership.  @SenWarren…
